Horizontal,Vertical,Time,Temperature,RPM,Load,Degradation
"[295453.4388394008, 55.555814992762166, 0.6507263735903972, 0.7538918747314214, -0.1535343537130035, -0.022215566389680003, 1.1928995948497323]","[294038.00922080537, 55.555814992762166, 0.6519233395839832, 0.7563469179793589, -0.15782706500932192, -0.021948184662819697, 1.1907363387532486]",162.91016,25.0,1800.0,4000.0,0.7982247114083074
"[592181.3299323448, 21.299270527843998, 0.45704493208524055, 25.720075125222294, -1.8301527291472266, -0.007744277620329986, 1.7590155404361463]","[590586.9166770041, 21.299270527843998, 0.46994043189135687, 25.76181075007061, -1.8366029054832786, -0.008769176702148482, 1.7573206514498998]",162.92969,25.0,1800.0,4000.0,0.7983206382622672
"[2903036.0397703582, 54.33086516799652, 0.09404416380852376, 55.47759805147359, -1.2054801810795432, -0.0058651813024899885, 3.900135994780813]","[2904141.6209824528, 54.33086516799652, 0.09404416375500183, 55.41832305923848, -1.1983437296528217, -0.0058651634839005365, 3.901019713200451]",162.94922,25.0,1800.0,4000.0,0.7984165651724303
"[5219578.235737284, 28.46049556315417, 0.16329814916492555, 32.43417274711443, -0.2332878048231578, -0.00469141060816999, 5.470752355715097]","[5219253.435063267, 28.46049556315417, 0.16329814890141842, 32.397953034207596, -0.23266800295460915, -0.003693299505899129, 5.471181174275821]",162.96875,25.0,1800.0,4000.0,0.7985124921387974
"[4492873.70549019, 55.555814992762166, 0.16714656543658635, 31.529438481631033, 0.18348722629215752, -0.010414377945669953, 5.149911161692542]","[4492532.469140566, 55.555814992762166, 0.16714656509621179, 31.507290561528677, 0.177258529072465, -0.00963180501727303, 5.149756135440513]",162.98828,25.0,1800.0,4000.0,0.7986084191613679
"[1688025.5329710925, 26.619123513162695, 0.08797791095618138, 51.83042032500195, 0.016503756691715624, -0.008884018377309979, 3.209154432929489]","[1689392.6311663557, 26.619123513162695, 0.08797791096929494, 51.77987263464166, -0.0019132252040602938, -0.00781550778483468, 3.2103659904119684]",163.00781,25.0,1800.0,4000.0,0.7987043462401422
"[2628042.4179990045, 55.555814992762166, 0.04648909668095099, 113.47969554567305, 0.08864119350160371, 0.012026049109460018, 3.423275454856624]","[2630711.2807462066, 55.555814992762166, 0.046489096887007975, 113.46277708717791, 0.08267048840062, 0.011996095872439987, 3.4252701571537068]",163.02734,25.0,1800.0,4000.0,0.79880027337512
"[2386732.0614650873, 56.80838267468058, 0.05753717140189648, 80.22110220565334, 0.5039816351091354, -0.016334745743769977, 3.7881757805871303]","[2387850.6394318496, 56.80838267468058, 0.05753717159798089, 80.22517744307078, 0.5031237947143024, -0.01588289021674694, 3.790468667372303]",163.04688,25.0,1800.0,4000.0,0.7988962496841814
"[1143948.1132864493, 26.032198621733905, 0.3093620995475523, 28.161395033832523, 1.6244382848859091, -0.05255095110042998, 2.6324436070669774]","[1145281.6694613039, 26.032198621733905, 0.3093620996728305, 28.220429065655274, 1.6353999390509784, -0.04994513898480973, 2.6349140441091192]",163.06641,25.0,1800.0,4000.0,0.7989921769315955
"[899826.3288938765, 26.619123513162695, 0.26141794314196565, 11.00517509527839, 0.5330530447821601, 0.00251998546483, 2.2820512398709627]","[899348.3284400441, 26.619123513162695, 0.2555522259148142, 11.02752007720927, 0.5353807393781984, 0.0050090366295968605, 2.2826626183684957]",163.08594,25.0,1800.0,4000.0,0.7990881042352136
"[416110.2704065552, 25.45821483364418, 0.30461092410682394, 3.806873633495014, -0.11834970507398578, 0.030544358235980007, 1.5753679526549533]","[414266.0385847937, 25.45821483364418, 0.29258349417245266, 3.801827503336054, -0.12287266912440604, 0.03114022797194114, 1.5747739564013783]",163.10547,25.0,1800.0,4000.0,0.7991840315950353
"[821431.2276707907, 55.555814992762166, 0.3679331244854505, 62.88525933474803, -4.099337207626924, -0.00611452283549001, 2.2273689101596177]","[822535.9520374318, 55.555814992762166, 0.37420728602715286, 62.67460203506599, -4.085485781132467, -0.006182681317087426, 2.229650173658587]",163.125,25.0,1800.0,4000.0,0.799279959011061
"[1251738.5460920322, 56.80838267468058, 0.41144201684169995, 38.81423105691216, -2.9486325743195683, -0.026746236164429994, 2.565113424480373]","[1254322.320887686, 56.80838267468058, 0.4152680538530641, 38.71098294985126, -2.9399239885205097, -0.026234523941377125, 2.5675960101353614]",163.14453,25.0,1800.0,4000.0,0.7993758864832905
"[2913988.2935259882, 26.619123513162695, 0.10726508620972611, 50.4528567306238, 0.5717999995490187, -0.023229276889650076, 4.362997391085003]","[2913862.2797983377, 26.619123513162695, 0.1072650862452956, 50.44609141488651, 0.5726933814274471, -0.023142015597648752, 4.363334917983381]",163.16406,25.0,1800.0,4000.0,0.799471814011724
"[4009470.495960214, 51.96139673271581, 0.13421576732785231, 42.62709842116685, 1.0304741151860153, -0.002880136406580048, 4.652650542264191]","[4009745.5950836227, 51.96139673271581, 0.13421576736095642, 42.64911709906536, 1.0318782582315762, -0.0022787080685646305, 4.65228890497643]",163.18359,25.0,1800.0,4000.0,0.7995677415963616
"[1801206.0324894583, 54.33086516799652, 0.2078184677314343, 31.607590747504354, 2.211951014587904, -0.009465691328119974, 3.1155492276661496]","[1801429.0869855084, 54.33086516799652, 0.2045815921519693, 31.6664817248257, 2.2166523911197484, -0.009163288441954449, 3.1154378557615905]",163.20312,25.0,1800.0,4000.0,0.799663669237203
"[1299052.0192772718, 55.555814992762166, 0.12269676836959262, 26.27329424837926, 0.5815750580202854, -0.022270287406800003, 2.492087329274305]","[1300464.5210706908, 55.555814992762166, 0.12269676850334281, 26.315192934241082, 0.5863478392282777, -0.02369314605438623, 2.493503682151581]",163.22266,25.0,1800.0,4000.0,0.7997596460523873
"[903436.1105302733, 26.619123513162695, 0.13373224254068017, 20.03499399008464, -0.5541179655205548, -0.016308836171269984, 2.1885761010789913]","[903923.4435165516, 26.619123513162695, 0.1337322424001177, 19.972504502488633, -0.5582266797240342, -0.01767811762266183, 2.188412593335103]",163.24219,25.0,1800.0,4000.0,0.7998555738056655
"[983967.6495867767, 53.132924254420196, 0.1297747074307869, 19.723163481529273, 0.06631529410955408, -0.016478510341109996, 2.1857310341220972]","[983820.9891186841, 53.132924254420196, 0.1297747072892465, 19.660355643780992, 0.0653959235674633, -0.01776262342781837, 2.1849575921315703]",163.26172,25.0,1800.0,4000.0,0.799951501615148
"[830490.2692898567, 25.45821483364418, 0.3271208463220173, 11.360810528146189, 0.5522539756779604, -0.001349667103560014, 2.0999683208508677]","[832678.6517010119, 25.45821483364418, 0.3271208465320086, 11.341890335567864, 0.5513849795238328, -0.0017541306157047778, 2.1022053529263607]",163.28125,25.0,1800.0,4000.0,0.8000474294808345
"[1123006.2541933346, 26.619123513162695, 0.17099978993155937, 11.603975253282144, 0.229991349961355, -0.00901473064647999, 2.433969018422219]","[1124564.84817058, 26.619123513162695, 0.16714643519903216, 11.606309548364269, 0.22586169756934596, -0.008076285496581754, 2.435343300072973]",163.30078,25.0,1800.0,4000.0,0.8001433574027252
"[776230.2448738144, 26.032198621733905, 0.11098814601914238, 15.50861262673111, 0.049343015389708575, -0.022221443290359993, 2.0777036922770624]","[776340.707765698, 26.032198621733905, 0.11098814597177961, 15.516467798094165, 0.04887914602688089, -0.021689316616119114, 2.078081654859585]",163.32031,25.0,1800.0,4000.0,0.8002392853808201
"[396527.9868127982, 28.46049556315417, 0.26864594945008663, 7.873841734833384, 0.4259192028483716, -0.01623560657483001, 1.4108106376397078]","[396809.5523015507, 28.46049556315417, 0.27125269481201975, 7.904680832491376, 0.43640172370279445, -0.015454018160646534, 1.4117144489809719]",163.33984,25.0,1800.0,4000.0,0.8003352134151193
"[508182.25149008125, 21.779486287708007, 0.45791056108318795, 25.681520041887257, -2.5237821733822754, -0.005282484161520001, 1.6618639023201147]","[508307.70429936744, 21.779486287708007, 0.45457131710273746, 25.780369051845373, -2.534932660246956, -0.005863757086248544, 1.6615516286736254]",163.35938,25.0,1800.0,4000.0,0.8004311906239628
"[808951.0272436275, 24.896886810585187, 0.14596898770715566, 18.263952970838243, -0.9450004448417908, -0.005593740428239991, 2.158190474057387]","[809835.237217502, 24.896886810585187, 0.1459689879833722, 18.330761816485875, -0.9399996486056404, -0.007291680623308693, 2.1592126392797315]",163.37891,25.0,1800.0,4000.0,0.8005271187706993
"[3128024.154493035, 27.832970270664603, 0.11624714292814628, 40.26386630992582, -0.192649437073159, -0.017694339892059922, 4.124954694446694]","[3127970.8039977993, 27.832970270664603, 0.1162471430028958, 40.2294925508388, -0.18781069531380698, -0.018554504602740916, 4.125436247353383]",163.39844,25.0,1800.0,4000.0,0.8006230469736401
"[3145174.7857986735, 56.80838267468058, 0.1295233759003811, 36.091911759983375, -0.24296231282821376, -0.014861283596619916, 4.24819033392821]","[3145491.978152105, 56.80838267468058, 0.12952337597261543, 36.074424640182215, -0.2394043760665365, -0.015431234968424384, 4.247940872526054]",163.41797,25.0,1800.0,4000.0,0.8007189752327851
"[877955.7956738163, 56.80838267468058, 0.17988048231749088, 17.108121484315795, -0.4036106104049528, -0.009094154154839993, 2.2177883184538794]","[878809.7618354289, 56.80838267468058, 0.17988048205313395, 16.968717815575864, -0.40303448105290984, -0.008434727101515683, 2.2183922550773265]",163.4375,25.0,1800.0,4000.0,0.8008149035481347
"[502787.59427881025, 53.132924254420196, 0.2420341928286166, 6.072213250185126, -0.7801545508689642, 0.00020954658400999327, 1.590537597942999]","[502285.9516268499, 53.132924254420196, 0.24203419287523764, 6.059215426007613, -0.7801764810911807, 7.242328811064214e-05, 1.5911927951651328]",163.45703,25.0,1800.0,4000.0,0.8009108319196885
"[709894.0920566398, 54.33086516799652, 0.07315232613361342, 22.08524597969162, -1.03585648773096, -0.016332410834060007, 1.9176817829581383]","[708841.2327945787, 54.33086516799652, 0.07315232608878335, 22.111129206192345, -1.0445724681756994, -0.01734825547006005, 1.9169588177005354]",163.47656,25.0,1800.0,4000.0,0.801006760347447
"[766251.9175072946, 22.270529046352106, 0.1072649254540317, 17.997191971983813, -0.6307040691023834, -0.02255045828289001, 2.0508199554028366]","[765755.2592483395, 22.270529046352106, 0.10726492541383842, 18.03749945387302, -0.6335296799717265, -0.022002175449523403, 2.0499502625567123]",163.49609,25.0,1800.0,4000.0,0.8011026888314098
"[692473.2223036487, 26.619123513162695, 0.3144801032395261, 6.20010977637101, 0.020148527818791357, -0.012742545070450003, 1.9359351239695628]","[693269.176069494, 26.619123513162695, 0.3079918119333802, 6.2269005478328445, 0.020743042028230796, -0.01209496470516273, 1.9363723065465277]",163.51562,25.0,1800.0,4000.0,0.8011986173715773
"[528605.9608828141, 25.45821483364418, 0.2579217032827364, 5.894676882036732, 0.0004951916536618599, -0.007498947498790021, 1.7361370903819564]","[529283.713184862, 25.45821483364418, 0.24398297575315175, 5.896661944920403, -0.005423552120056251, -0.007766240955919928, 1.7372856475188585]",163.53516,25.0,1800.0,4000.0,0.8012945950865483
"[367206.50867962075, 54.33086516799652, 0.6143486335923904, 0.6382520669552876, 0.05978739115343508, -0.00892967409224001, 1.3785313084934494]","[367238.1959910135, 54.33086516799652, 0.6061097612017254, 0.6354928849951991, 0.06094499766317189, -0.008963934889831849, 1.3790369881438576]",163.55469,25.0,1800.0,4000.0,0.8013905237391538
"[597757.5847609142, 27.21928127950857, 0.5225739405146148, 37.99350682817142, -2.8768977668757114, -0.014969232020210005, 1.7375846161036523]","[598050.8899531967, 27.21928127950857, 0.5212241933182133, 38.1152387906867, -2.886101656511061, -0.015006690480391818, 1.7379462874295561]",163.57422,25.0,1800.0,4000.0,0.8014864524479637
"[662569.0966640898, 22.270529046352106, 0.5613114220268437, 25.135114751753385, -2.073140723831819, -0.025806803836540017, 1.9992662125255676]","[662715.0390794605, 22.270529046352106, 0.5490962793227087, 25.218599072386734, -2.080865111067869, -0.026188167001859976, 1.9991424326002136]",163.59375,25.0,1800.0,4000.0,0.8015823812129783
"[4534179.5209584795, 54.33086516799652, 0.10251554266777474, 46.40489413696792, 0.8109776232543074, -0.01949123275682001, 5.193947245495128]","[4532255.046906576, 54.33086516799652, 0.10251554285807231, 46.462635045867295, 0.8149873144470031, -0.019462734902047862, 5.193065844345269]",163.61328,25.0,1800.0,4000.0,0.8016783100341976
"[10648437.722399952, 51.96139673271581, 0.18392306573685527, 22.6594098531763, 0.07315997925895931, -0.009463271069229893, 7.277084887436313]","[10647682.571780607, 51.96139673271581, 0.17991456056719202, 22.675167188036117, 0.07371900751819299, -0.009792951843043969, 7.276894817897421]",163.63281,25.0,1800.0,4000.0,0.8017742389116217
"[4690451.107163983, 50.815700214167556, 0.12097340862771147, 34.39688407773435, -0.6212969337169078, -0.024597064559220082, 5.599531508156736]","[4690992.9434284605, 50.815700214167556, 0.12097340865833048, 34.397092064825806, -0.6225948809817462, -0.025412931224285725, 5.600203789453727]",163.65234,25.0,1800.0,4000.0,0.8018701678452504
"[962445.8031168482, 26.619123513162695, 0.7184802680810582, 26.59246992721127, -2.3897457555910893, -0.030352391428680018, 2.220640864124136]","[963647.9565980197, 26.619123513162695, 0.7191647578410572, 26.535040161033727, -2.388053877824948, -0.030005219493973025, 2.2217235324050715]",163.67188,25.0,1800.0,4000.0,0.8019661459538846
"[1144422.0663487117, 55.555814992762166, 0.09826019806343222, 45.94317131082024, 1.1001978517306845, -0.028199208412010002, 2.573579576554772]","[1145377.686000936, 55.555814992762166, 0.09826019808280555, 45.91580130909035, 1.098084548600441, -0.027803737295823652, 2.5741879023907424]",163.69141,25.0,1800.0,4000.0,0.8020620749999516
"[1514562.3587581043, 55.555814992762166, 0.114486812968846, 39.70065603973605, 1.0833639653177725, -0.008254031694249988, 2.6648671645487]","[1516553.8035802462, 55.555814992762166, 0.11448681298766002, 39.647777274013464, 1.083640154236854, -0.007561330838342935, 2.6658050760358734]",163.71094,25.0,1800.0,4000.0,0.8021580041022237
"[880993.3589574379, 24.896886810585187, 0.17859962300464674, 11.065519363369164, 0.34763191139204025, 0.010820241990790019, 2.277736640374757]","[882607.129978161, 24.896886810585187, 0.178599622911017, 11.05299047412956, 0.3506665061810469, 0.01224287377697844, 2.278176045762682]",163.73047,25.0,1800.0,4000.0,0.8022539332607006
"[929226.9649214414, 26.619123513162695, 0.1491085072391525, 13.382623136851379, 0.3767443698876179, -0.010586966180369983, 2.166351528387758]","[930748.6521773989, 26.619123513162695, 0.14910850713796187, 13.384239642979963, 0.37984870971228063, -0.010382833113468454, 2.166179766732111]",163.75,25.0,1800.0,4000.0,0.8023498624753823
"[454931.9415502865, 56.80838267468058, 0.3602161112129329, 3.875935777885098, -0.05865826440104426, -0.022459378515090007, 1.5178556940633594]","[455427.02958305134, 56.80838267468058, 0.3626084875348278, 3.8962701662293355, -0.05719806558415918, -0.02179855875844326, 1.518302383514242]",163.76953,25.0,1800.0,4000.0,0.8024457917462692
"[563594.2737724411, 51.96139673271581, 0.6916383558274531, 31.930468591260265, -2.4728087924283013, -0.008708388053979997, 1.7503759132770607]","[563063.0233372463, 51.96139673271581, 0.6945678376079754, 31.81956393030287, -2.4589936133971304, -0.007346651345145363, 1.7491015800818803]",163.78906,25.0,1800.0,4000.0,0.8025417210733609
"[1441874.8285512128, 53.132924254420196, 0.5225739981532868, 47.33640408480549, -2.1810468430438683, -0.0015311377493499965, 2.82688901280279]","[1441930.8081451107, 53.132924254420196, 0.526586624964173, 47.35125726843926, -2.1789600788169974, -0.0008218446657128196, 2.8263493737943275]",163.80859,25.0,1800.0,4000.0,0.8026376504566577
"[2609706.623784943, 24.896886810585187, 0.15104054675653267, 34.083275802550844, -0.03311954408306801, -0.0024284502569099633, 3.9887005834337312]","[2609190.6398461545, 24.896886810585187, 0.15104054667795727, 34.05389677944327, -0.035065372030483835, -0.0017606151661797452, 3.9882533265302116]",163.82812,25.0,1800.0,4000.0,0.8027335798961595
"[6536476.713686509, 51.96139673271581, 0.13373242818554293, 31.933734446154993, 0.40862945141559615, -0.0255534935666699, 6.050930190276664]","[6535494.30341969, 51.96139673271581, 0.13373242838059352, 31.953593640514057, 0.40754008985802326, -0.02455808556670636, 6.050810751065126]",163.84766,25.0,1800.0,4000.0,0.802829558510926
